ID,Form_ID,Cognateset_ID,Source,source_comment,Comment
2053,2053,who-A,Andronov1964;BurrowEmeneau1961[DED5151],,"; DED5151 - Form very similar but not the same as in DED: Ka. yā-, ā-, ē-, e- interrogative base; yā, yāva, ā, āva, dāva, ē, e what, which; yār, ār, dāru who (pl.); yāvanu, āvaṃ, āve which man; yāvaḷu, āvaḷ which woman; āvudu what, which; pl. āvuvu; yāke, yātake, yātakke, ētake, ēke why; ēn what; pl. ēvu; etta which or what place or direction, to or in which etc., where; ettam wheresoever; enitu, enittu, enisu, entuṭu, eṣṭu, ēṭu, ēsu how much, how many; enta, entā, entha, enthā, entaha, enna what kind or sort; entu how; entum by all or any means; endu when; endum always; enne what time; elli what place, where, whither; ehage, ehaṅge, eheṅge, eṅge, heṅge, hēge, hēṅge, hyāge hyāṅge in what manner; how."
2054,2054,who-A,BurrowEmeneau1961[DED5151],,"DED5151 Form listed as a:rï - - Koḍ. a·rï (dat. a·kï, gen. a·ḍa), da·rï who (sg., pl.); ennï what; e·vë&supern;, e·va, e·vu, e·dï which man, which woman, which persons, which thing or things; adj. e·; elli where; elliñji whence; ettï, ettaṭṭi, eppara to which side; ettiñji from which direction; e·le by which way; ekka when; ekkatiñji since when; ekka·kaṇe until when; ekkale· just when; ekkalu·, ekko·lu· always; endï which day; endu· always; eccë, eccakï how many; ennatë, entë of what kind; ennane, e·taratï in what manner; ennata·ŋgï for what purpose; e·naŋguṇḍï on account of what; ennaŋgï why."
2055,2055,who-A,BurrowEmeneau1961[467],,DED5151
2056,2056,who-A,BurrowEmeneau1961[467],,DED5151
2057,2057,who-A,Andronov1964;BurrowEmeneau1961[DED5151],,"; DED5151 - Form found is a:r: Ma. yāvan/ēvan, yāvaḷ/ēvaḷ, yāvar/ēvar/yār/ār who (masc. sg., fem. sg., pl.); yā/yātu/ētu/ēn, ēva what (sg., pl.); e, ē what; eṅṅu where; eṅṅum, eṅṅānum anywhere; eṅṅanē how; ettira, etra how much, how many; entu what; why; ennu what day, when; ennum, ennekkum always; e-ppuṟam what side; e-ppōḷ when; eppērum everyone"
2058,2058,who-A,BurrowEmeneau1961,,DED 5151
2059,2059,who-A,BurrowEmeneau1961[DED5151],,"DED5151 - form differently written - Pa. ēd (obl. ēr-) who; adj. āro which; ēdi (obl. ēri-) anybody, (with neg.) nobody; eŋgoṭ, eñot how much; ete, eten how; etoḍ, ettel when; etoḍ etoḍ repeatedly; etoḍi always, (with neg.) never; etni in what way; āre where; āt, āroḍ whither; nā, nāto what; nātek, nāteg, nāteŋg why."
2060,2060,who-A,Andronov1964;BurrowEmeneau1961[DED5151],,; DED5151
2061,2061,who-A,Andronov1964;BurrowEmeneau1961[DED5151],,; DED5151
2062,2062,who-A,BurrowEmeneau1961[DED5151],,"DED5151 - spelled slightly differently; o:ry - To. e-, e·- (same meaning as Ko.); e·Q (obl. personal e·n-) which person or thing; pl. e·Qa·m; adj. e· (before consonant), e·y (before vowel); e·Qïd because of what; e·Qïdm because of any of these things; eṯ in which direction; eṯm in any direction; eṯïk a little in which direction; eṯs̱n, es̱n whence; e·l where; e·nk to what place; e·na·ṟ by what road, towards where; e·faxm always; e·ḏ, (in song also) eḏ why; eḏ on what day; etfok, etfïn when; et how many; etk how much; etks̱ at what distance; eto·f such as what; egy what manner, how; however much; e(g) gïs doing in what way, how; e(g) gïsem somehow; es̱ ïn- to say how or what; o·ry (obl. o·r-) who; in what; why; i· what (i· xïy- to do what; freely used in song)."
2063,2063,who-A,BurrowEmeneau1961[DED5151],,"DED5151 Form listed a bit differently: Tu. ērů, ēraṇe who; dā, dānè, jānè, dāva, dādavu, vā, ovu what, which; dāye why; ēni, ēpa, ēpo when; ētů how much, how many; ētoḷu how often; eñca how; eñci what sort of; eñcitti such as what; ōḷu, oḷpa where; oḍe whither; oñci whence; (B-K.) ōpe which side; ōpetāyé which man."
2064,2064,who-A,,Verkerk,Good quality look-alike
2065,2065,who-B,,Dunn,no clear lookalike
2066,2066,who-C,,Dunn,no clear lookalike
2067,2067,who-D,,Kolipakam,No Clear look alike
2068,2068,woman-A,BurrowEmeneau1961,,"Good lookalike to e.g. 4395 (a) Ta. peṇ woman, daughter, girl, wife, bride, female of animals or plants; peṇṭu woman, wife; peṇṭir (pl.) women; peṇṭaṉ, peṇṭakaṉ, peṇṭakam hermaphrodite, eunuch;"
2069,2069,woman-A,BurrowEmeneau1961[DED4395],,"DED4395: ""Ka. peṇ, peṇṇu, peṇḍa female, woman; (Shanmugam) peṇḍir (pl.) women; peṇḍati, peṇḍiti wife; peṇtana state of being a female, feminine character or behaviour; heṇṇiga impotent man, coward; heṇṇuga pimp; heṅgasu female."""
2070,2070,woman-A,BurrowEmeneau1961[DED4395],,"DED4395: ""Koḍ. poṇṇï wife, female; poṇṇa·ḷï woman; poŋga id. (in songs); pommakka women, wives."""
2071,2071,woman-A,BurrowEmeneau1961[388],,DED 4395
2072,2072,woman-A,BurrowEmeneau1961[DED4395],,"DED4395: ""Ma. peṇ a female, esp. a female child, girl, maidservant, bride; peṇṭi girl, woman; peṇṇan effeminate"""
2073,2073,woman-A,Andronov1964;BurrowEmeneau1961[DED4395],,"; DED4395: ""Ta. peṇ woman, daughter, girl, wife, bride, female of animals or plants; peṇṭu woman, wife; peṇṭir (pl.) women; peṇṭaṉ, peṇṭakaṉ, peṇṭakam hermaphrodite, eunuch; peṇṇaṉ effeminate man; peṇmai being born a woman, feminine grace, womanliness, modesty; piṇai female of animals, doe; piṇaval female of the dog, pig, deer, or yak; piṇavu, piṇā id., woman; peṇṇai palmyra palm (cf. peṇ-paṉai female palmyra palm). """
2074,2074,woman-A,,Verkerk,"Is not in DED4395, but looks a lot like it."
2075,2075,woman-A,BurrowEmeneau1961[DED4395],,"DED4395: ""Tu. poṇṇu girl, female, maid; poṇṇa female, feminine, bridal; poṇjavu, poṇjevu a female in general, a grown-up woman; boḍedi wife; emmaḷu woman. """
2076,2076,woman-B,Andronov1964,,
2077,2077,woman-B,Andronov1964,,
2078,2078,woman-B,Andronov1964,,
2079,2079,woman-D,,,
2080,2080,woman-E,,Verkerk,Doesn't resemble any of the other forms
2081,2081,woman-F,,Verkerk,Doesn't resemble any of the other forms
2082,2082,woman-G,,Verkerk,Doesn't resemble any of the other forms
2083,2083,woman-H,,Verkerk,Doesn't resemble any of the other forms
2084,2084,woman-I,,Verkerk,Doesn't resemble any of the other forms
2085,2085,woman-J,,,
2086,2086,woman-K,,Kolipakam,Similar to hindi naari
2087,2087,woman-L,,Kolipakam,No entry in DED or obvious cognates
2088,2088,woman-M,BurrowEmeneau1961[442],,DED4944
2089,2089,woman-N,,Kolipakam,No obvious cognate or entry in DED
2090,2090,woman-O,,Kolipakam,No obvious cognates or entry in DED
2091,2091,woman-P,,Kolipakam,No obvious cognates or entry in DED
2092,2092,woman-Q,,Kolipakam,No obvious cognates or entry in DED
2093,2093,woman-R,,Kolipakam,No obvious cognates or entry in DED
2094,2094,woman-S,,Kolipakam,No obvious cognates or entry in DED
2095,2095,yellow-A,BurrowEmeneau1961[DED4635],,Lookalike with Kodava: mandʒa
2096,2096,yellow-A,BurrowEmeneau1961[DED4635],,Lookalike with Tamil: mandʒaɭ
2097,2097,yellow-A,BurrowEmeneau1961[DED4635],,B&E form: mañja
2098,2098,yellow-A,BurrowEmeneau1961[409],,DED4635
2099,2099,yellow-A,Andronov1964;BurrowEmeneau1961[DED4635],,; B&E form: mañña
2100,2100,yellow-A,Andronov1964;BurrowEmeneau1961[DED4635],,"; ""Yellow colour as that of turmeric"""
2101,2101,yellow-A,BurrowEmeneau1961[DED4635],,B&E form: mañjaḷů
2102,2102,yellow-A,BurrowEmeneau1961[DED4635],,Lookalike with Kodava: mandʒa
2103,2103,yellow-B,Andronov1964,,Andronov form: halaḍī - hindi - haldi (yellow)
2104,2104,yellow-C,,Jordan,"Lookalike with Telegu pasupu, and identical to Kol. ""turmeric"" in B&E DED3821"
2105,2105,yellow-C,Andronov1964;BurrowEmeneau1961[DED3821],,"; B&E forms: pasupu ""yellowish, turmeric"", pacca ""green, yellow"""
2106,2106,yellow-D,BurrowEmeneau1961[DED220],,"B&E form: arsn ""saffron, yellow"""
2107,2107,yellow-E,BurrowEmeneau1961[364],,DED4102
2108,2108,yellow-E,BurrowEmeneau1961[364],,DED4102
2109,2109,yellow-F,BurrowEmeneau1961[226],,DED2608
2110,2110,yellow-G,,Kolipakam,apparent singleton. No entry in DED
2111,2111,yellow-H,,Kolipakam,apparent singleton. No entry in DED
2112,2112,yellow-I,,Kolipakam,apparent singleton. No entry in DED
2113,2113,yellow-J,,Kolipakam,apparent singleton. No entry in DED
2114,2114,yellow-K,,Kolipakam,apparent singleton. No entry in DED
